"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_1","ASV_1",0.838709677419355,0.0436873552058039,-1.35964424630194,"Retain","Retain","Retain","Both_Pass"
"ASV_2","ASV_2",0.903225806451613,0.0343930369938018,-1.46352947316273,"Retain","Retain","Retain","Both_Pass"
"ASV_3","ASV_3",1,0.0221662029626033,-1.6543086945093,"Retain","Retain","Retain","Both_Pass"
"ASV_4","ASV_4",0.967741935483871,0.0201566526037034,-1.69558158911369,"Retain","Retain","Retain","Both_Pass"
"ASV_5","ASV_5",0.838709677419355,0.015685730734014,-1.80449524449204,"Retain","Retain","Retain","Both_Pass"
"ASV_6","ASV_6",1,0.0147333758623558,-1.83169773174434,"Retain","Retain","Retain","Both_Pass"
"ASV_7","ASV_7",0.838709677419355,0.01530498359575,-1.81516713155368,"Retain","Retain","Retain","Both_Pass"
"ASV_8","ASV_8",1,0.0109432579622845,-1.96085336315785,"Retain","Retain","Retain","Both_Pass"
"ASV_9","ASV_9",0.774193548387097,0.012621971074975,-1.89887281940709,"Retain","Retain","Discard","Only_RA_pass"
"ASV_10","ASV_10",1,0.00787582822329588,-2.10370376466295,"Retain","Retain","Retain","Both_Pass"
"ASV_11","ASV_11",0.838709677419355,0.00649608047787735,-2.18734860339718,"Retain","Retain","Retain","Both_Pass"
"ASV_12","ASV_12",0.838709677419355,0.00831031209381368,-2.08038266597811,"Retain","Retain","Retain","Both_Pass"
"ASV_13","ASV_13",1,0.00638990285952876,-2.19450574401551,"Retain","Retain","Retain","Both_Pass"
"ASV_14","ASV_14",0.838709677419355,0.00682679497928538,-2.16578313958307,"Retain","Retain","Retain","Both_Pass"
"ASV_15","ASV_15",0.548387096774194,0.00591288308855801,-2.22820070792734,"Retain","Retain","Discard","Only_RA_pass"
"ASV_16","ASV_16",0.709677419354839,0.00580380056237172,-2.23628751976111,"Retain","Retain","Discard","Only_RA_pass"
"ASV_17","ASV_17",0.870967741935484,0.00658953724949997,-2.18114508268142,"Retain","Retain","Retain","Both_Pass"
"ASV_18","ASV_18",0.548387096774194,0.00369738937237705,-2.43210481143112,"Retain","Retain","Discard","Only_RA_pass"
"ASV_19","ASV_19",1,0.00489811689999017,-2.30997085407965,"Retain","Retain","Retain","Both_Pass"
"ASV_20","ASV_20",0.903225806451613,0.00572791645363592,-2.24200332519558,"Retain","Retain","Retain","Both_Pass"
"ASV_21","ASV_21",0.806451612903226,0.00429511776221006,-2.36702492431775,"Retain","Retain","Retain","Both_Pass"
"ASV_22","ASV_22",0.806451612903226,0.00418282103398199,-2.37853071672867,"Retain","Retain","Retain","Both_Pass"
"ASV_23","ASV_23",0.838709677419355,0.00440336337843486,-2.35621547380976,"Retain","Retain","Retain","Both_Pass"
"ASV_24","ASV_24",1,0.00312566473318984,-2.50505760735787,"Retain","Retain","Retain","Both_Pass"
"ASV_25","ASV_25",0.838709677419355,0.0036184749595322,-2.44147442841989,"Retain","Retain","Retain","Both_Pass"
"ASV_26","ASV_26",0.67741935483871,0.00268857334952867,-2.57047811062409,"Retain","Retain","Discard","Only_RA_pass"
"ASV_27","ASV_27",0.580645161290323,0.00347423430498646,-2.45914089575325,"Retain","Retain","Discard","Only_RA_pass"
"ASV_28","ASV_28",0.774193548387097,0.00424168164774638,-2.37246192983532,"Retain","Retain","Discard","Only_RA_pass"
"ASV_29","ASV_29",0.806451612903226,0.0038410054696779,-2.4155550743893,"Retain","Retain","Retain","Both_Pass"
"ASV_30","ASV_30",0.806451612903226,0.0041355883039212,-2.38346270159558,"Retain","Retain","Retain","Both_Pass"
"ASV_31","ASV_31",0.741935483870968,0.00343732526637116,-2.46377936960665,"Retain","Retain","Discard","Only_RA_pass"
"ASV_32","ASV_32",0.32258064516129,0.00243979972889124,-2.61264582128712,"Retain","Retain","Discard","Only_RA_pass"
"ASV_33","ASV_33",0.967741935483871,0.00268581976248669,-2.57092313492264,"Retain","Retain","Retain","Both_Pass"
"ASV_34","ASV_34",1,0.00305428185129876,-2.51509088842704,"Retain","Retain","Retain","Both_Pass"
"ASV_35","ASV_35",1,0.00292364626493969,-2.53407517428532,"Retain","Retain","Retain","Both_Pass"
"ASV_36","ASV_36",0.903225806451613,0.00296996214025767,-2.52724908683834,"Retain","Retain","Retain","Both_Pass"
"ASV_37","ASV_37",0.935483870967742,0.00292258681202325,-2.53423257976485,"Retain","Retain","Retain","Both_Pass"
"ASV_38","ASV_38",0.935483870967742,0.00305700546306754,-2.51470378516074,"Retain","Retain","Retain","Both_Pass"
"ASV_39","ASV_39",0.838709677419355,0.00315008873450219,-2.50167721244472,"Retain","Retain","Retain","Both_Pass"
"ASV_40","ASV_40",1,0.00320585278794225,-2.49405642423148,"Retain","Retain","Retain","Both_Pass"
"ASV_41","ASV_41",0.32258064516129,0.00199597376254129,-2.69984517189556,"Retain","Retain","Discard","Only_RA_pass"
"ASV_42","ASV_42",0.838709677419355,0.00328702562089705,-2.48319691077361,"Retain","Retain","Retain","Both_Pass"
"ASV_43","ASV_43",0.612903225806452,0.0030139160553786,-2.52086884797147,"Retain","Retain","Discard","Only_RA_pass"
"ASV_44","ASV_44",0.838709677419355,0.00313628554631263,-2.50358440340394,"Retain","Retain","Retain","Both_Pass"
"ASV_45","ASV_45",0.741935483870968,0.00235985663503577,-2.62711438029434,"Retain","Retain","Discard","Only_RA_pass"
"ASV_46","ASV_46",0.838709677419355,0.00254687032974225,-2.5939931659555,"Retain","Retain","Retain","Both_Pass"
"ASV_47","ASV_47",0.870967741935484,0.00244230641188857,-2.61219985036477,"Retain","Retain","Retain","Both_Pass"
"ASV_48","ASV_48",0.838709677419355,0.00290024510272754,-2.53756529787209,"Retain","Retain","Retain","Both_Pass"
"ASV_49","ASV_49",0.387096774193548,0.00184301202643991,-2.73447183081487,"Retain","Retain","Discard","Only_RA_pass"
"ASV_50","ASV_50",0.870967741935484,0.00312735014256891,-2.5048234918071,"Retain","Retain","Retain","Both_Pass"
"ASV_51","ASV_51",0.967741935483871,0.00252162908292125,-2.59831879527581,"Retain","Retain","Retain","Both_Pass"
"ASV_52","ASV_52",0.451612903225806,0.00212956986997774,-2.67170810640123,"Retain","Retain","Discard","Only_RA_pass"
"ASV_53","ASV_53",0.838709677419355,0.00263084409069948,-2.57990488834728,"Retain","Retain","Retain","Both_Pass"
"ASV_54","ASV_54",0.709677419354839,0.00319740518177429,-2.49520232554916,"Retain","Retain","Discard","Only_RA_pass"
"ASV_55","ASV_55",0.870967741935484,0.00247046448995795,-2.60722138420571,"Retain","Retain","Retain","Both_Pass"
"ASV_56","ASV_56",0.838709677419355,0.00300406297632519,-2.52229096714595,"Retain","Retain","Retain","Both_Pass"
"ASV_57","ASV_57",0.838709677419355,0.00199037276531418,-2.70106557949063,"Retain","Retain","Retain","Both_Pass"
"ASV_58","ASV_58",0.838709677419355,0.00244052538154872,-2.61251667130628,"Retain","Retain","Retain","Both_Pass"
"ASV_59","ASV_59",0.548387096774194,0.00184804829548308,-2.73328668344722,"Retain","Retain","Discard","Only_RA_pass"
"ASV_60","ASV_60",0.387096774193548,0.00207116739216871,-2.68378479991997,"Retain","Retain","Discard","Only_RA_pass"
"ASV_61","ASV_61",0.419354838709677,0.00273101973156756,-2.56367516207925,"Retain","Retain","Discard","Only_RA_pass"
"ASV_62","ASV_62",0.838709677419355,0.00222792310643632,-2.65209980228946,"Retain","Retain","Retain","Both_Pass"
"ASV_63","ASV_63",1,0.00271724198944565,-2.56587168289198,"Retain","Retain","Retain","Both_Pass"
"ASV_64","ASV_64",0.838709677419355,0.00234017466521863,-2.63075172664554,"Retain","Retain","Retain","Both_Pass"
"ASV_65","ASV_65",0.774193548387097,0.002926629062381,-2.53363231903179,"Retain","Retain","Discard","Only_RA_pass"
"ASV_66","ASV_66",0.838709677419355,0.00227584223662646,-2.64285784690671,"Retain","Retain","Retain","Both_Pass"
"ASV_67","ASV_67",0.870967741935484,0.00193473038041902,-2.71337954870959,"Retain","Retain","Retain","Both_Pass"
"ASV_68","ASV_68",0.935483870967742,0.00198797838262242,-2.70158834245321,"Retain","Retain","Retain","Both_Pass"
"ASV_69","ASV_69",0.903225806451613,0.00232471378631572,-2.63363050887091,"Retain","Retain","Retain","Both_Pass"
"ASV_70","ASV_70",0.645161290322581,0.00188064093997562,-2.72569411389804,"Retain","Retain","Discard","Only_RA_pass"
"ASV_71","ASV_71",0.709677419354839,0.00283607217488223,-2.54728272103684,"Retain","Retain","Discard","Only_RA_pass"
"ASV_72","ASV_72",0.709677419354839,0.00233961578242508,-2.6308554576639,"Retain","Retain","Discard","Only_RA_pass"
"ASV_73","ASV_73",0.838709677419355,0.0020612119072778,-2.68587735735685,"Retain","Retain","Retain","Both_Pass"
"ASV_74","ASV_74",0.709677419354839,0.00179737797078664,-2.74536058545857,"Retain","Retain","Discard","Only_RA_pass"
"ASV_75","ASV_75",0.838709677419355,0.000884424195580653,-3.05333938474617,"Retain","Retain","Retain","Both_Pass"
"ASV_76","ASV_76",0.838709677419355,0.00224620005236937,-2.64855156696546,"Retain","Retain","Retain","Both_Pass"
"ASV_77","ASV_77",0.709677419354839,0.00214256887685822,-2.66906520797716,"Retain","Retain","Discard","Only_RA_pass"
"ASV_78","ASV_78",0.870967741935484,0.00170406145979869,-2.76851474573711,"Retain","Retain","Retain","Both_Pass"
"ASV_79","ASV_79",0.967741935483871,0.00191747071033655,-2.7172712612441,"Retain","Retain","Retain","Both_Pass"
"ASV_80","ASV_80",0.903225806451613,0.00188022437749298,-2.72579032089991,"Retain","Retain","Retain","Both_Pass"
"ASV_81","ASV_81",0.774193548387097,0.00214759508178494,-2.66804759928698,"Retain","Retain","Discard","Only_RA_pass"
"ASV_82","ASV_82",0.483870967741935,0.00145697625674418,-2.83654752554573,"Retain","Retain","Discard","Only_RA_pass"
"ASV_83","ASV_83",0.774193548387097,0.0022591984001493,-2.64604562817369,"Retain","Retain","Discard","Only_RA_pass"
"ASV_84","ASV_84",0.838709677419355,0.0018465209874853,-2.73364575181086,"Retain","Retain","Retain","Both_Pass"
"ASV_85","ASV_85",0.903225806451613,0.00170721944932321,-2.76771065023589,"Retain","Retain","Retain","Both_Pass"
"ASV_86","ASV_86",0.548387096774194,0.00209441460955538,-2.67893734136859,"Retain","Retain","Discard","Only_RA_pass"
"ASV_87","ASV_87",0.806451612903226,0.00166632851520772,-2.77823937371125,"Retain","Retain","Retain","Both_Pass"
"ASV_88","ASV_88",0.741935483870968,0.00153162425330445,-2.81484776520703,"Retain","Retain","Discard","Only_RA_pass"
"ASV_89","ASV_89",0.774193548387097,0.00195815899679852,-2.70815204765608,"Retain","Retain","Discard","Only_RA_pass"
"ASV_90","ASV_90",0.451612903225806,0.00162185389352364,-2.78998827225464,"Retain","Retain","Discard","Only_RA_pass"
"ASV_91","ASV_91",0.838709677419355,0.00174835770811935,-2.75736970741719,"Retain","Retain","Retain","Both_Pass"
"ASV_92","ASV_92",0.67741935483871,0.00248345666768639,-2.60494341334094,"Retain","Retain","Discard","Only_RA_pass"
"ASV_93","ASV_93",0.451612903225806,0.00128645621972606,-2.89060498897553,"Retain","Retain","Discard","Only_RA_pass"
"ASV_94","ASV_94",0.387096774193548,0.00104216154723104,-2.98206495509313,"Retain","Retain","Discard","Only_RA_pass"
"ASV_95","ASV_95",0.806451612903226,0.00148233790188431,-2.8290527867773,"Retain","Retain","Retain","Both_Pass"
"ASV_96","ASV_96",0.870967741935484,0.00143868893985856,-2.84203309508776,"Retain","Retain","Retain","Both_Pass"
"ASV_97","ASV_97",0.580645161290323,0.00140334835840804,-2.85283450904639,"Retain","Retain","Discard","Only_RA_pass"
"ASV_98","ASV_98",0.967741935483871,0.00137511203569341,-2.8616619167419,"Retain","Retain","Retain","Both_Pass"
"ASV_99","ASV_99",0.741935483870968,0.00144992407768523,-2.83865473811373,"Retain","Retain","Discard","Only_RA_pass"
"ASV_100","ASV_100",0.516129032258065,0.00145108599400472,-2.83830684971589,"Retain","Retain","Discard","Only_RA_pass"
"ASV_101","ASV_101",0.451612903225806,0.00119506128755573,-2.92260982177464,"Retain","Retain","Discard","Only_RA_pass"
"ASV_102","ASV_102",0.838709677419355,0.00142577457870266,-2.84594913294438,"Retain","Retain","Retain","Both_Pass"
"ASV_103","ASV_103",1,0.00136655998156433,-2.86437130133634,"Retain","Retain","Retain","Both_Pass"
"ASV_104","ASV_104",0.838709677419355,0.00139530650420826,-2.85533038130443,"Retain","Retain","Retain","Both_Pass"
"ASV_105","ASV_105",0.838709677419355,0.00155088602201421,-2.80942011825936,"Retain","Retain","Retain","Both_Pass"
"ASV_106","ASV_106",0.709677419354839,0.00131288913168809,-2.88177194681916,"Retain","Retain","Discard","Only_RA_pass"
"ASV_107","ASV_107",1,0.00207096397549516,-2.68382745561149,"Retain","Retain","Retain","Both_Pass"
"ASV_108","ASV_108",0.838709677419355,0.00131459881479486,-2.88120676360311,"Retain","Retain","Retain","Both_Pass"
"ASV_109","ASV_109",0.451612903225806,0.00110049513009341,-2.95841187494456,"Retain","Retain","Discard","Only_RA_pass"
"ASV_110","ASV_110",0.838709677419355,0.00158891881974419,-2.79889829098505,"Retain","Retain","Retain","Both_Pass"
"ASV_111","ASV_111",1,0.00136664783085455,-2.86434338361869,"Retain","Retain","Retain","Both_Pass"
"ASV_112","ASV_112",0.806451612903226,0.00183764343336148,-2.73573875298592,"Retain","Retain","Retain","Both_Pass"
"ASV_113","ASV_113",0.483870967741935,0.00120127777158151,-2.92035655902772,"Retain","Retain","Discard","Only_RA_pass"
"ASV_114","ASV_114",0.483870967741935,0.000967496446541738,-3.01435062139964,"Retain","Retain","Discard","Only_RA_pass"
"ASV_115","ASV_115",0.645161290322581,0.00106231436001052,-2.97374694783487,"Retain","Retain","Discard","Only_RA_pass"
"ASV_116","ASV_116",0.806451612903226,0.00136097669889334,-2.86614931023287,"Retain","Retain","Retain","Both_Pass"
"ASV_117","ASV_117",0.967741935483871,0.00127870675739154,-2.89322903976563,"Retain","Retain","Retain","Both_Pass"
"ASV_118","ASV_118",0.806451612903226,0.00116282467347519,-2.93448576169655,"Retain","Retain","Retain","Both_Pass"
"ASV_119","ASV_119",0.354838709677419,0.000704971796019246,-3.15182825758765,"Retain","Retain","Discard","Only_RA_pass"
"ASV_120","ASV_120",0.838709677419355,0.0014149589361897,-2.84925616370506,"Retain","Retain","Retain","Both_Pass"
"ASV_121","ASV_121",0.838709677419355,0.00128807015982855,-2.89006048076771,"Retain","Retain","Retain","Both_Pass"
"ASV_122","ASV_122",0.806451612903226,0.00125657824154771,-2.90081046464043,"Retain","Retain","Retain","Both_Pass"
"ASV_123","ASV_123",0.483870967741935,0.00144275022097305,-2.84080885050232,"Retain","Retain","Discard","Only_RA_pass"
"ASV_124","ASV_124",0.838709677419355,0.00122308835397501,-2.91254216908161,"Retain","Retain","Retain","Both_Pass"
"ASV_125","ASV_125",0.612903225806452,0.0013208468986267,-2.87914751920227,"Retain","Retain","Discard","Only_RA_pass"
"ASV_126","ASV_126",0.806451612903226,0.00102081642305929,-2.99105235156703,"Retain","Retain","Retain","Both_Pass"
"ASV_127","ASV_127",0.387096774193548,0.00123984629693115,-2.90663215075076,"Retain","Retain","Discard","Only_RA_pass"
"ASV_128","ASV_128",1,0.00126786991850783,-2.89692530211062,"Retain","Retain","Retain","Both_Pass"
"ASV_129","ASV_129",0.548387096774194,0.000913416378551186,-3.03933120528581,"Retain","Retain","Discard","Only_RA_pass"
"ASV_130","ASV_130",0.774193548387097,0.000987787358748737,-3.00533653604124,"Retain","Retain","Discard","Only_RA_pass"
"ASV_131","ASV_131",0.838709677419355,0.00146393615164588,-2.83447786425615,"Retain","Retain","Retain","Both_Pass"
"ASV_132","ASV_132",0.774193548387097,0.00142870327258919,-2.84505796047314,"Retain","Retain","Discard","Only_RA_pass"
"ASV_133","ASV_133",0.387096774193548,0.00104846668295943,-2.97944536551982,"Retain","Retain","Discard","Only_RA_pass"
"ASV_134","ASV_134",0.612903225806452,0.00111836536765918,-2.95141629015651,"Retain","Retain","Discard","Only_RA_pass"
"ASV_135","ASV_135",0.451612903225806,0.00101980011161481,-2.991484944836,"Retain","Retain","Discard","Only_RA_pass"
"ASV_136","ASV_136",0.548387096774194,0.00100546590977228,-2.99763264953145,"Retain","Retain","Discard","Only_RA_pass"
"ASV_137","ASV_137",0.838709677419355,0.00125057191281822,-2.9028913295695,"Retain","Retain","Retain","Both_Pass"
"ASV_138","ASV_138",0.612903225806452,0.00104218782713251,-2.98205400374655,"Retain","Retain","Discard","Only_RA_pass"
"ASV_139","ASV_139",0.709677419354839,0.0011641884940355,-2.93397669727033,"Retain","Retain","Discard","Only_RA_pass"
"ASV_140","ASV_140",0.806451612903226,0.001267698369508,-2.89698406825348,"Retain","Retain","Retain","Both_Pass"
"ASV_141","ASV_141",0.806451612903226,0.00130366612456174,-2.88483361936065,"Retain","Retain","Retain","Both_Pass"
"ASV_142","ASV_142",0.612903225806452,0.00142182671532559,-2.84715332988167,"Retain","Retain","Discard","Only_RA_pass"
"ASV_143","ASV_143",0.548387096774194,0.00100396754296009,-2.99828032717226,"Retain","Retain","Discard","Only_RA_pass"
"ASV_144","ASV_144",0.419354838709677,0.000835736471688226,-3.07793064473085,"Retain","Retain","Discard","Only_RA_pass"
"ASV_145","ASV_145",0.741935483870968,0.00158574436291258,-2.79976682378061,"Retain","Retain","Discard","Only_RA_pass"
"ASV_146","ASV_146",0.838709677419355,0.00132831805157857,-2.87669792533881,"Retain","Retain","Retain","Both_Pass"
"ASV_147","ASV_147",0.774193548387097,0.00136459049488722,-2.86499765814215,"Retain","Retain","Discard","Only_RA_pass"
"ASV_148","ASV_148",0.612903225806452,0.00112966579745991,-2.94705002004443,"Retain","Retain","Discard","Only_RA_pass"
"ASV_149","ASV_149",0.354838709677419,0.00082124233248504,-3.08552867219622,"Retain","Retain","Discard","Only_RA_pass"
"ASV_150","ASV_150",0.32258064516129,0.00105151081103609,-2.97818625778586,"Retain","Retain","Discard","Only_RA_pass"
"ASV_151","ASV_151",0.967741935483871,0.000896027182963883,-3.04767881485557,"Retain","Retain","Retain","Both_Pass"
"ASV_152","ASV_152",0.806451612903226,0.00110571916716471,-2.95635516203471,"Retain","Retain","Retain","Both_Pass"
"ASV_153","ASV_153",0.806451612903226,0.00130268164950232,-2.885161704592,"Retain","Retain","Retain","Both_Pass"
"ASV_154","ASV_154",0.67741935483871,0.00142270499587318,-2.84688514344803,"Retain","Retain","Discard","Only_RA_pass"
"ASV_155","ASV_155",0.32258064516129,0.000813019592703199,-3.08989898835383,"Retain","Retain","Discard","Only_RA_pass"
"ASV_156","ASV_156",0.774193548387097,0.000989917139907547,-3.00440115609634,"Retain","Retain","Discard","Only_RA_pass"
"ASV_157","ASV_157",0.0967741935483871,0.000173773185135162,-3.76001723851046,"Retain","Retain","Discard","Only_RA_pass"
"ASV_158","ASV_158",0.838709677419355,0.000995019657485319,-3.00216833930144,"Retain","Retain","Retain","Both_Pass"
"ASV_159","ASV_159",0.806451612903226,0.000982747992593539,-3.00755783461694,"Retain","Retain","Retain","Both_Pass"
"ASV_160","ASV_160",0.838709677419355,0.000891927983880316,-3.04967021004765,"Retain","Retain","Retain","Both_Pass"
"ASV_161","ASV_161",0.516129032258065,0.00146430911042505,-2.83436723558529,"Retain","Retain","Discard","Only_RA_pass"
"ASV_162","ASV_162",0.419354838709677,0.000321633182906101,-3.49263915143606,"Retain","Retain","Discard","Only_RA_pass"
"ASV_163","ASV_163",0.419354838709677,0.000947141339893894,-3.02358520731592,"Retain","Retain","Discard","Only_RA_pass"
"ASV_164","ASV_164",0.838709677419355,0.000957617768904355,-3.0188078040537,"Retain","Retain","Retain","Both_Pass"
"ASV_165","ASV_165",0.838709677419355,0.000786407840917413,-3.1043521650002,"Retain","Retain","Retain","Both_Pass"
"ASV_166","ASV_166",0.709677419354839,0.000854834009780107,-3.06811820765209,"Retain","Retain","Discard","Only_RA_pass"
"ASV_167","ASV_167",0.451612903225806,0.00080518078421921,-3.09410659817377,"Retain","Retain","Discard","Only_RA_pass"
"ASV_168","ASV_168",0.67741935483871,0.00096423148837271,-3.01581869010751,"Retain","Retain","Discard","Only_RA_pass"
"ASV_169","ASV_169",0.774193548387097,0.000941027614177051,-3.02639763214261,"Retain","Retain","Discard","Only_RA_pass"
"ASV_170","ASV_170",0.516129032258065,0.000878206646470445,-3.05640328037839,"Retain","Retain","Discard","Only_RA_pass"
"ASV_171","ASV_171",0.774193548387097,0.000840158229862,-3.07563891407556,"Retain","Retain","Discard","Only_RA_pass"
"ASV_172","ASV_172",0.32258064516129,0.00110724610370742,-2.95575583928104,"Retain","Retain","Discard","Only_RA_pass"
"ASV_173","ASV_173",0.483870967741935,0.00111216292626991,-2.95383158613806,"Retain","Retain","Discard","Only_RA_pass"
"ASV_174","ASV_174",0.67741935483871,0.000896635503876427,-3.04738406846784,"Retain","Retain","Discard","Only_RA_pass"
"ASV_175","ASV_175",1,0.000941404551595833,-3.02622370625443,"Retain","Retain","Retain","Both_Pass"
"ASV_176","ASV_176",0.838709677419355,0.000900640277104921,-3.04544863506209,"Retain","Retain","Retain","Both_Pass"
"ASV_177","ASV_177",0.774193548387097,0.00115565041417083,-2.93717352072311,"Retain","Retain","Discard","Only_RA_pass"
"ASV_178","ASV_178",0.580645161290323,0.000874353981909547,-3.05831270779288,"Retain","Retain","Discard","Only_RA_pass"
"ASV_179","ASV_179",0.870967741935484,0.000921217664652971,-3.03563774288784,"Retain","Retain","Retain","Both_Pass"
"ASV_180","ASV_180",0.870967741935484,0.000959493025675082,-3.01795817769957,"Retain","Retain","Retain","Both_Pass"
"ASV_181","ASV_181",0.225806451612903,0.000110725616275494,-3.95575189384472,"Retain","Retain","Discard","Only_RA_pass"
"ASV_182","ASV_182",0.354838709677419,0.000723019473155073,-3.14085000565166,"Retain","Retain","Discard","Only_RA_pass"
"ASV_183","ASV_183",0.709677419354839,0.00120667474043043,-2.91840977834728,"Retain","Retain","Discard","Only_RA_pass"
"ASV_184","ASV_184",1,0.000739752010516039,-3.1309138458296,"Retain","Retain","Retain","Both_Pass"
"ASV_185","ASV_185",0.612903225806452,0.00083156448765127,-3.08010406569267,"Retain","Retain","Discard","Only_RA_pass"
"ASV_186","ASV_186",0.516129032258065,0.000736676743135304,-3.13272304059365,"Retain","Retain","Discard","Only_RA_pass"
"ASV_187","ASV_187",0.419354838709677,0.000873526304844013,-3.05872401240218,"Retain","Retain","Discard","Only_RA_pass"
"ASV_188","ASV_188",0.709677419354839,0.000920456126126947,-3.03599690746966,"Retain","Retain","Discard","Only_RA_pass"
"ASV_189","ASV_189",0.838709677419355,0.000952815261501265,-3.0209912952567,"Retain","Retain","Retain","Both_Pass"
"ASV_190","ASV_190",0.32258064516129,0.000444268865930687,-3.3523541207638,"Retain","Retain","Discard","Only_RA_pass"
"ASV_191","ASV_191",0.806451612903226,0.00107247922128188,-2.9696111132878,"Retain","Retain","Retain","Both_Pass"
"ASV_192","ASV_192",0.838709677419355,0.00107628251624275,-2.96807371459847,"Retain","Retain","Retain","Both_Pass"
"ASV_193","ASV_193",0.774193548387097,0.000992045678688403,-3.00346833032003,"Retain","Retain","Discard","Only_RA_pass"
"ASV_194","ASV_194",0.258064516129032,0.000853619393750121,-3.06873572654635,"Retain","Retain","Discard","Only_RA_pass"
"ASV_195","ASV_195",0.516129032258065,0.000821303322063496,-3.0854964205053,"Retain","Retain","Discard","Only_RA_pass"
"ASV_196","ASV_196",0.483870967741935,0.000959609325338107,-3.01790554027569,"Retain","Retain","Discard","Only_RA_pass"
"ASV_197","ASV_197",0.387096774193548,0.000807959219779405,-3.09261055886864,"Retain","Retain","Discard","Only_RA_pass"
"ASV_198","ASV_198",0.870967741935484,0.000770690978163316,-3.11311972490762,"Retain","Retain","Retain","Both_Pass"
"ASV_199","ASV_199",0.451612903225806,0.000951329447964001,-3.02166905965993,"Retain","Retain","Discard","Only_RA_pass"
"ASV_200","ASV_200",0.741935483870968,0.000859551037614608,-3.06572833108126,"Retain","Retain","Discard","Only_RA_pass"
"ASV_201","ASV_201",0.806451612903226,0.0007013036779536,-3.1540938834586,"Retain","Retain","Retain","Both_Pass"
"ASV_202","ASV_202",0.32258064516129,0.00062162280676482,-3.20647306005269,"Retain","Retain","Discard","Only_RA_pass"
"ASV_203","ASV_203",0.612903225806452,0.000824157718130929,-3.0839896699054,"Retain","Retain","Discard","Only_RA_pass"
"ASV_204","ASV_204",0.419354838709677,0.000713572301038985,-3.14656201645059,"Retain","Retain","Discard","Only_RA_pass"
"ASV_205","ASV_205",0.806451612903226,0.000867066893603919,-3.06194739571597,"Retain","Retain","Retain","Both_Pass"
"ASV_206","ASV_206",0.354838709677419,0.00103121204932532,-2.98665202105717,"Retain","Retain","Discard","Only_RA_pass"
"ASV_207","ASV_207",0.483870967741935,0.000888887303060639,-3.05115329725409,"Retain","Retain","Discard","Only_RA_pass"
"ASV_208","ASV_208",0.774193548387097,0.000807709494648961,-3.09274481194421,"Retain","Retain","Discard","Only_RA_pass"
"ASV_209","ASV_209",0.967741935483871,0.000954899855610497,-3.02004217232859,"Retain","Retain","Retain","Both_Pass"
"ASV_210","ASV_210",0.612903225806452,0.000630084438088984,-3.20060124651651,"Retain","Retain","Discard","Only_RA_pass"
"ASV_211","ASV_211",0.612903225806452,0.000699173056903079,-3.15541531587676,"Retain","Retain","Discard","Only_RA_pass"
"ASV_212","ASV_212",0.419354838709677,0.000921002176942973,-3.03573934327416,"Retain","Retain","Discard","Only_RA_pass"
"ASV_213","ASV_213",0.419354838709677,0.00054218346713121,-3.26585372954999,"Retain","Retain","Discard","Only_RA_pass"
"ASV_214","ASV_214",0.806451612903226,0.000770012268586055,-3.11350235516937,"Retain","Retain","Retain","Both_Pass"
"ASV_215","ASV_215",0.612903225806452,0.000768316074312635,-3.1144600806317,"Retain","Retain","Discard","Only_RA_pass"
"ASV_216","ASV_216",0.838709677419355,0.000790587658617365,-3.10204996944689,"Retain","Retain","Retain","Both_Pass"
"ASV_217","ASV_217",0.645161290322581,0.000632806564727728,-3.19872902412125,"Retain","Retain","Discard","Only_RA_pass"
"ASV_218","ASV_218",0.838709677419355,0.000769182199751754,-3.11397077466632,"Retain","Retain","Retain","Both_Pass"
"ASV_219","ASV_219",0.451612903225806,0.000796740034652691,-3.09868335982463,"Retain","Retain","Discard","Only_RA_pass"
"ASV_220","ASV_220",0.645161290322581,0.000720248773715287,-3.14251747247016,"Retain","Retain","Discard","Only_RA_pass"
"ASV_221","ASV_221",0.870967741935484,0.000742300837874304,-3.12942004923584,"Retain","Retain","Retain","Both_Pass"
"ASV_222","ASV_222",0.290322580645161,0.000326921310829644,-3.48555676839468,"Retain","Retain","Discard","Only_RA_pass"
"ASV_223","ASV_223",0.419354838709677,0.00142353894061466,-2.84663064831839,"Retain","Retain","Discard","Only_RA_pass"
"ASV_224","ASV_224",0.516129032258065,0.000827076582697561,-3.08245427532884,"Retain","Retain","Discard","Only_RA_pass"
"ASV_225","ASV_225",0.774193548387097,0.000761951386411693,-3.11807273638565,"Retain","Retain","Discard","Only_RA_pass"
"ASV_226","ASV_226",0.419354838709677,0.000733217590719373,-3.13476712436897,"Retain","Retain","Discard","Only_RA_pass"
"ASV_227","ASV_227",0.451612903225806,0.000759005239499618,-3.1197552261099,"Retain","Retain","Discard","Only_RA_pass"
"ASV_228","ASV_228",0.483870967741935,0.000572225558507051,-3.24243274829468,"Retain","Retain","Discard","Only_RA_pass"
"ASV_229","ASV_229",0.806451612903226,0.000591304948296504,-3.22818848662093,"Retain","Retain","Retain","Both_Pass"
"ASV_230","ASV_230",0.838709677419355,0.000724489631670623,-3.13996782543153,"Retain","Retain","Retain","Both_Pass"
